Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb0,Zn (ppb),Cr_level,Cr_level1
36.25411111,-119.13016670000002,USGS,S4-TUSK-KAW28,S4-TUSK-KAW28,S4-TUSK-KAW28,3.0,1.4,145.0,35600.0,32900.0,1.8,0.8,100.0,4.4,2420.0,30500.0,0.41,2.01,0.46,7070.0,0.073,0.06,41200.0,368.0,9.0428,29.8,14.1,1,Normal Cr
36.15233333,-119.79991670000001,USGS,S4-TUSK-TLA01,S4-TUSK-TLA01,S4-TUSK-TLA01,5.6,0.16,47.1,10200.0,27700.0,1.6,1.1,70.0,84.6,2620.0,4620.0,47.5,2.69,0.73,87.0,0.15,0.05,137000.0,111.0,1.17956,2.5,20.4,1,Normal Cr
36.24180556,-119.78208329999998,USGS,S4-TUSK-TLA02,S4-TUSK-TLA02,S4-TUSK-TLA02,4.2,19.3,13.2,34600.0,23100.0,0.3,0.8,330.0,318.0,1740.0,21400.0,346.0,29.1,0.52,40.0,0.055,0.05,191000.0,299.0,0.9960399999999999,0.28,2.6,0,Normal Cr
36.31697222,-119.79677779999999,USGS,S4-TUSK-TLA03,S4-TUSK-TLA03,S4-TUSK-TLA03,102.0,5.7,5.54,1040.0,4640.0,0.3,1.4,1360.0,73.4,160.0,198.0,6.79,15.1,0.2,40.0,1.71,0.05,4360.0,8.9,1.12036,2.2,2.0,0,Normal Cr
36.40005556,-119.74558329999999,USGS,S4-TUSK-TLA04,S4-TUSK-TLA04,S4-TUSK-TLA04,4.4,2.7,23.4,18800.0,11300.0,0.3,1.8,40.0,4.0,840.0,1840.0,19.4,0.35100000000000003,0.48,1480.0,0.11699999999999999,0.27,59300.0,135.0,9.472000000000001,8.1,98.7,0,Normal Cr
36.30455556,-119.7096389,USGS,S4-TUSK-TLA05,S4-TUSK-TLA05,S4-TUSK-TLA05,8.2,104.0,17.1,29100.0,35100.0,0.3,2.9,830.0,13.9,650.0,6920.0,90.9,6.98,0.65,67.0,0.341,0.12,60600.0,73.1,19.24,44.9,42.8,0,Normal Cr
36.26652778,-119.7456389,USGS,S4-TUSK-TLA06,S4-TUSK-TLA06,S4-TUSK-TLA06,39.9,84.3,8.16,2880.0,5090.0,0.3,2.9,1950.0,72.7,370.0,699.0,21.4,31.0,0.38,40.0,0.47600000000000003,0.05,3540.0,31.2,2.6639999999999997,6.8,2.0,0,Normal Cr
36.21088889,-119.7061389,USGS,S4-TUSK-TLA07,S4-TUSK-TLA07,S4-TUSK-TLA07,5.8,1.4,114.0,24200.0,91000.0,0.3,0.8,1200.0,1290.0,1730.0,15000.0,214.0,118.0,0.58,39.0,0.061,0.06,252000.0,274.0,0.37888,2.3,2.6,0,Normal Cr
36.13727778,-119.6448889,USGS,S4-TUSK-TLA08,S4-TUSK-TLA08,S4-TUSK-TLA08,3.0,25.8,102.0,37800.0,154000.0,0.3,0.8,960.0,778.0,1210.0,15400.0,846.0,108.0,1.4,40.0,0.04,0.06,272000.0,279.0,0.3478,1.5,5.3,0,Normal Cr
36.29063889,-119.63641670000001,USGS,S4-TUSK-TLA09,S4-TUSK-TLA09,S4-TUSK-TLA09,3.0,23.9,68.0,30800.0,104000.0,0.3,0.8,230.0,25.3,1050.0,1130.0,37.0,5.59,1.9,39.0,0.195,0.05,88300.0,350.0,233.84,1.5,17.4,0,Normal Cr
36.36241667,-119.68980559999999,USGS,S4-TUSK-TLA10,S4-TUSK-TLA10,S4-TUSK-TLA10,18.0,20.3,6.01,10200.0,7400.0,0.3,0.8,90.0,7.5,370.0,61.0,1.97,4.37,0.29,40.0,1.15,0.26,41100.0,77.6,0.064972,0.76,2.0,0,Normal Cr
36.40108333,-119.59291670000002,USGS,S4-TUSK-TLA11,S4-TUSK-TLA11,S4-TUSK-TLA11,6.1,7.9,45.0,44100.0,6820.0,0.85,1.8,70.0,4.0,2120.0,7000.0,0.4,0.657,1.0,5600.0,0.20199999999999999,0.62,30900.0,268.0,13.7936,34.9,21.7,0,Normal Cr
36.31419444,-119.58605559999998,USGS,S4-TUSK-TLA12,S4-TUSK-TLA12,S4-TUSK-TLA12,7.3,28.3,92.4,41500.0,82000.0,0.3,1.1,110.0,12.1,520.0,4380.0,84.3,7.98,0.82,4820.0,0.14,18.1,52200.0,349.0,129.056,41.1,21.4,0,Normal Cr
36.29763889,-119.57330559999998,USGS,S4-TUSK-TLA13,S4-TUSK-TLA13,S4-TUSK-TLA13,3.1,1.7,159.0,165000.0,293000.0,0.3,3.6,70.0,4.0,870.0,14700.0,120.0,0.8290000000000001,3.8,10800.0,0.368,8.2,101000.0,1100.0,156.88,15.3,7.8,0,Normal Cr
36.084,-119.56275,USGS,S4-TUSK-TLA14,S4-TUSK-TLA14,S4-TUSK-TLA14,3.0,16.1,151.0,56800.0,212000.0,0.3,0.8,120.0,132.0,830.0,5950.0,82.6,1.82,0.76,40.0,0.04,0.05,240.0,620.0,0.2664,0.47,2.4,0,Normal Cr
36.03377778,-119.53755559999999,USGS,S4-TUSK-TLA15,S4-TUSK-TLA15,S4-TUSK-TLA15,4.4,0.24,142.0,49000.0,278000.0,0.3,0.8,280.0,53.2,1540.0,8890.0,142.0,1.34,0.32,40.0,0.04,0.05,6190.0,545.0,0.096052,0.5,2.0,0,Normal Cr
35.83491667,-119.46494440000001,USGS,S4-TUSK-TLE01,S4-TUSK-TLE01,S4-TUSK-TLE01,54.0,62.3,3.08,2840.0,13100.0,0.3,1.8,700.0,15.0,220.0,110.0,2.38,16.9,0.2,40.0,0.8190000000000001,0.06,7460.0,11.2,0.38036,0.88,2.0,0,Normal Cr
35.87622222,-119.47816670000002,USGS,S4-TUSK-TLE02,S4-TUSK-TLE02,S4-TUSK-TLE02,11.4,31.6,40.0,14600.0,55700.0,0.3,0.8,700.0,32.8,2040.0,1920.0,37.2,9.82,0.33,40.0,0.245,0.05,2700.0,104.0,0.37444,0.49,2.0,0,Normal Cr
36.00613889,-119.46058329999998,USGS,S4-TUSK-TLE03,S4-TUSK-TLE03,S4-TUSK-TLE03,4.0,27.0,86.5,27500.0,59600.0,0.3,0.8,230.0,12.8,340.0,788.0,9.29,2.21,0.65,524.0,0.168,0.09,27400.0,242.0,1.38972,1.4,2.0,0,Normal Cr
36.05188889,-119.5184444,USGS,S4-TUSK-TLE04,S4-TUSK-TLE04,S4-TUSK-TLE04,3.0,74.2,65.0,98500.0,91500.0,0.3,0.8,210.0,45.3,820.0,9040.0,204.0,129.0,1.9,1310.0,0.06,0.82,195000.0,717.0,59.348,11.8,114.0,0,Normal Cr
36.07761111,-119.39416670000001,USGS,S4-TUSK-TLE05,S4-TUSK-TLE05,S4-TUSK-TLE05,10.1,2.1,299.0,151000.0,39800.0,3.1,1.9,40.0,9.1,680.0,16100.0,0.4,0.14300000000000002,1.5,33100.0,0.068,0.18,55700.0,1010.0,92.352,10.5,6.4,2,Normal Cr
36.04938889,-119.34080559999998,USGS,S4-TUSK-TLE06,S4-TUSK-TLE06,S4-TUSK-TLE06,3.0,0.56,49.0,30100.0,37800.0,2.1,0.8,50.0,8.8,550.0,1650.0,0.51,0.21899999999999997,0.49,8830.0,0.193,0.28,27700.0,324.0,8.2732,4.9,6.6,1,Normal Cr
35.95163889,-119.33197220000001,USGS,S4-TUSK-TLE07,S4-TUSK-TLE07,S4-TUSK-TLE07,3.0,2.5,53.4,43700.0,44600.0,9.1,0.8,130.0,20.2,420.0,1750.0,0.97,1.86,0.98,9530.0,0.04,1.7,44200.0,324.0,4.0256,19.5,2.0,3,Normal Cr
35.91313889,-119.42208329999998,USGS,S4-TUSK-TLE08,S4-TUSK-TLE08,S4-TUSK-TLE08,126.0,76.5,2.53,2560.0,8610.0,0.3,1.6,680.0,42.7,180.0,20.0,2.27,7.1,0.2,40.0,0.856,0.06,7730.0,3.96,0.9516399999999999,1.7,2.0,0,Normal Cr
35.834,-119.3866667,USGS,S4-TUSK-TLE09,S4-TUSK-TLE09,S4-TUSK-TLE09,8.1,124.0,5.92,1670.0,31700.0,0.3,4.3,920.0,17.4,250.0,257.0,3.75,29.2,0.2,40.0,0.35600000000000004,0.05,38100.0,18.7,0.5875600000000001,5.8,2.0,0,Normal Cr
35.87036111,-119.26805559999998,USGS,S4-TUSK-TLE10,S4-TUSK-TLE10,S4-TUSK-TLE10,3.2,2.5,106.0,49100.0,25500.0,3.6,0.8,120.0,5.2,2210.0,8060.0,0.4,3.91,0.64,6650.0,0.191,0.9,72400.0,490.0,6.364,20.5,16.2,2,Normal Cr
35.93122222,-119.27519440000002,USGS,S4-TUSK-TLE11,S4-TUSK-TLE11,S4-TUSK-TLE11,3.0,1.3,149.0,77700.0,21600.0,2.6,1.0,80.0,26.3,1200.0,12200.0,2.31,0.609,1.1,14500.0,0.146,1.3,83200.0,860.0,18.055999999999997,17.7,18.2,2,Normal Cr
35.99244444,-119.2757222,USGS,S4-TUSK-TLE12,S4-TUSK-TLE12,S4-TUSK-TLE12,3.0,0.88,76.5,25700.0,26100.0,3.3,0.8,50.0,4.0,2550.0,444.0,0.4,0.547,0.44,7830.0,0.247,0.7,23300.0,439.0,2.3680000000000003,10.1,2.0,2,Normal Cr
36.06133333,-119.3093611,USGS,S4-TUSK-TLE13,S4-TUSK-TLE13,S4-TUSK-TLE13,5.4,0.65,44.3,51700.0,28300.0,0.78,2.0,30.0,7.5,490.0,989.0,0.4,0.2,0.75,20200.0,0.113,0.12,19500.0,679.0,18.204,5.6,3.2,0,Normal Cr
36.11991667,-119.25030559999999,USGS,S4-TUSK-TLE14,S4-TUSK-TLE14,S4-TUSK-TLE14,3.0,2.4,186.0,39100.0,16300.0,2.3,1.2,90.0,6.3,2940.0,6540.0,0.4,0.313,0.52,9240.0,0.09,0.7,21100.0,507.0,19.24,18.6,51.6,1,Normal Cr
36.12891667,-119.1690278,USGS,S4-TUSK-TLE15,S4-TUSK-TLE15,S4-TUSK-TLE15,3.0,1.1,276.0,63300.0,25500.0,0.41,0.83,90.0,4.0,2000.0,27600.0,0.4,0.982,1.2,17800.0,0.142,1.9,43400.0,832.0,16.28,21.3,77.1,0,Normal Cr
36.05544444,-119.14341670000002,USGS,S4-TUSK-TLE16,S4-TUSK-TLE16,S4-TUSK-TLE16,3.0,0.45,169.0,57500.0,9660.0,0.3,1.8,70.0,7.5,1830.0,7560.0,0.4,0.373,0.61,6300.0,1.5,0.7,26500.0,349.0,4.144,3.7,9.5,0,Normal Cr
35.964,-119.1433611,USGS,S4-TUSK-TLE17,S4-TUSK-TLE17,S4-TUSK-TLE17,3.8,0.79,57.0,26600.0,4170.0,0.34,0.8,120.0,4.3,1300.0,5250.0,0.4,3.56,0.53,1970.0,0.08199999999999999,0.17,9280.0,171.0,0.55796,10.9,2.0,0,Normal Cr
35.93194444,-119.1743889,USGS,S4-TUSK-TLE18,S4-TUSK-TLE18,S4-TUSK-TLE18,3.0,2.0,114.0,33800.0,42700.0,2.6,0.8,130.0,4.9,2580.0,5420.0,0.4,2.84,0.48,5650.0,0.049,0.96,39600.0,374.0,1.776,26.5,71.3,2,Normal Cr
35.83494444,-119.2245,USGS,S4-TUSK-TLE19,S4-TUSK-TLE19,S4-TUSK-TLE19,3.0,1.4,110.0,40400.0,29400.0,1.5,0.8,70.0,7.4,3230.0,7920.0,0.4,4.55,0.69,5440.0,0.11,1.1,45000.0,344.0,2.0572,14.2,2.0,1,Normal Cr
35.80511111,-119.1043333,USGS,S4-TUSK-TLE20,S4-TUSK-TLE20,S4-TUSK-TLE20,3.7,3.5,23.1,12100.0,41200.0,0.77,0.8,330.0,7.8,1720.0,921.0,0.61,34.0,0.2,2880.0,0.16399999999999998,0.49,60300.0,106.0,0.25308,11.7,3.0,0,Normal Cr
35.86672222,-119.0634722,USGS,S4-TUSK-TLE21,S4-TUSK-TLE21,S4-TUSK-TLE21,3.0,1.9,103.0,35500.0,16800.0,0.3,2.3,190.0,17.2,2490.0,9120.0,1.15,10.2,0.98,2360.0,0.222,0.33,18100.0,260.0,3.1672,10.0,37.2,0,Normal Cr
35.91388889,-119.0640833,USGS,S4-TUSK-TLE22,S4-TUSK-TLE22,S4-TUSK-TLE22,3.0,1.8,97.2,36900.0,42400.0,0.96,0.8,180.0,8.4,4620.0,11800.0,0.62,7.9,0.59,11200.0,0.156,0.77,30700.0,400.0,4.5584,32.8,59.5,0,Normal Cr
35.95930556,-119.0719722,USGS,S4-TUSK-TLE23,S4-TUSK-TLE23,S4-TUSK-TLE23,5.5,1.0,91.1,41700.0,30100.0,0.3,1.6,150.0,4.0,1940.0,7560.0,0.4,3.27,0.54,4650.0,0.287,0.28,16400.0,315.0,1.9536,14.6,7.6,0,Normal Cr
36.04441667,-119.12608329999999,USGS,S4-TUSK-TLE24,S4-TUSK-TLE24,S4-TUSK-TLE24,3.5,0.51,196.0,74100.0,9920.0,0.56,0.96,60.0,10.3,1960.0,11100.0,0.73,0.535,1.3,7340.0,0.065,0.47,15100.0,481.0,14.1044,5.5,2.0,0,Normal Cr
36.03552778,-119.0282778,USGS,S4-TUSK-TLE26,S4-TUSK-TLE26,S4-TUSK-TLE26,3.6,0.95,171.0,79800.0,21800.0,0.3,2.9,90.0,4.0,2550.0,15200.0,0.4,1.33,1.0,6950.0,0.17,0.28,16500.0,512.0,16.872,6.8,9.5,0,Normal Cr
35.90552778,-119.0418611,USGS,S4-TUSK-TLE28,S4-TUSK-TLE28,S4-TUSK-TLE28,3.0,1.7,80.0,27000.0,37800.0,1.4,0.8,150.0,4.0,4180.0,7520.0,0.4,12.2,0.4,21900.0,0.091,1.7,43100.0,396.0,5.0616,38.0,87.0,1,Normal Cr
35.79186111,-119.0275,USGS,S4-TUSK-TLE30,S4-TUSK-TLE30,S4-TUSK-TLE30,4.2,4.2,2.19,14400.0,29200.0,0.3,0.8,150.0,67.9,1420.0,109.0,12.9,12.7,0.2,40.0,0.04,0.05,72900.0,41.2,0.014000799999999997,0.13,8.3,0,Normal Cr
38.41694444,-121.37375,USGS,SAM-02,SAM-02,SAM-02,1.4,6.0,76.2,34000.0,20600.0,4.8,1.2,140.0,5.0,2390.0,25400.0,0.4,0.61,0.32,2800.0,0.047,0.4,6920.0,408.0,1.776,22.2,5.3,2,Normal Cr
38.41694444,-121.37375,USGS,SAM-02,SAM-02,SAM-02,4.4,3.7,96.8,42800.0,4560.0,5.3,2.1,130.0,4.0,2220.0,33300.0,7.76,0.807,0.61,4700.0,0.47,0.13,12700.0,313.0,3.2264,24.6,3.6,3,Normal Cr
38.47851885,-121.54245590000001,USGS,SAM-03,SAM-03,SAM-03,2.1,4.3,111.0,21500.0,12100.0,0.8,0.3,110.0,265.0,2310.0,19500.0,230.0,3.0,0.78,60.0,0.26,0.4,2660.0,228.0,0.03996,0.3,17.4,0,Normal Cr
38.58722222,-121.3125,USGS,SAM-07,SAM-07,SAM-07,2.8,1.0,209.0,71700.0,19100.0,4.5,1.5,30.0,6.0,2790.0,18400.0,0.2,0.23800000000000002,2.0,4150.0,5.48,0.45,24800.0,867.0,6.2604,7.8,6.5,2,Normal Cr
38.58722222,-121.3125,USGS,SAM-07,SAM-07,SAM-07,3.2,0.87,136.0,53200.0,32700.0,5.0,7.5,60.0,4.0,2590.0,13300.0,0.4,0.185,0.63,3540.0,0.12,0.5,17200.0,632.0,11.988,9.5,6.5,3,Normal Cr
38.51277778,-121.45163889999999,USGS,SAM-10,SAM-10,SAM-10,2.7,3.1,157.0,65100.0,37200.0,7.3,3.8,90.0,8.0,3830.0,29500.0,0.2,0.392,0.27,7320.0,0.644,0.24,27000.0,644.0,10.4932,19.4,3.0,3,Normal Cr
38.51277778,-121.45163889999999,USGS,SAM-10,SAM-10,SAM-10,1.6,3.1,174.0,66400.0,34700.0,7.3,1.0,80.0,4.0,3740.0,32200.0,0.4,0.43799999999999994,0.47,7270.0,0.065,0.23,26600.0,650.0,8.584,16.1,3.7,3,Normal Cr
38.51277778,-121.45163889999999,USGS,SAM-10,SAM-10,SAM-10,4.6,3.5,178.0,72000.0,8870.0,8.6,1.4,80.0,6.0,3950.0,29700.0,1.67,0.41600000000000004,0.82,7880.0,0.716,0.2,30400.0,556.0,11.2036,16.9,5.0,3,Normal Cr
38.49777778,-121.39555559999998,USGS,SAM-11,SAM-11,SAM-11,1.1,4.0,47.8,17500.0,239000.0,7.2,0.5,90.0,6.0,2620.0,8950.0,0.2,1.19,1.07,1120.0,0.7020000000000001,0.2,3160.0,177.0,0.6216,22.3,24.1,3,Normal Cr
38.24055556,-121.51111110000001,USGS,SOL-06,SOL-06,SOL-06,6.6,5.6,213.0,26900.0,133000.0,0.3,0.8,180.0,365.0,1140.0,21100.0,135.0,8.07,0.49,40.0,6.07,0.4,20200.0,382.0,0.02072,0.63,2.0,0,Normal Cr
38.24055556,-121.51111110000001,USGS,SOL-06,SOL-06,SOL-06,2.6,5.2,169.0,27500.0,131000.0,0.8,6.0,140.0,305.0,1170.0,21400.0,103.0,9.26,2.7,60.0,0.034,0.07,14900.0,350.0,0.03996,0.6,7.6,0,Normal Cr
38.24055556,-121.51111110000001,USGS,SOL-06,SOL-06,SOL-06,3.1,3.3,212.0,25900.0,141000.0,0.08,0.8,130.0,364.0,1100.0,21900.0,135.0,9.52,0.48,38.0,0.04,0.03,19000.0,392.0,0.014000799999999997,0.14,40.5,0,Normal Cr
38.60046071,-121.3585628,USGS,SSV-QPC-05,SSV-QPC-05,SSV-QPC-05,1.2,2.7,33.5,14700.0,5030.0,2.0,0.7,70.0,6.0,2250.0,9230.0,0.2,1.38,0.52,832.0,0.12300000000000001,0.4,4460.0,162.0,0.19684000000000001,14.7,2.9,1,Normal Cr
38.69416667,-121.3600278,USGS,SSV-QPC-06,SSV-QPC-06,SSV-QPC-06,5.9,2.2,65.3,21700.0,43500.0,7.3,0.82,330.0,10.5,1210.0,19100.0,0.4,0.252,0.62,3710.0,0.057,0.4,10600.0,312.0,0.1924,19.6,21.5,3,Normal Cr
38.69416667,-121.3600278,USGS,SSV-QPC-06,SSV-QPC-06,SSV-QPC-06,1.1,2.9,100.0,28500.0,31100.0,8.1,1.7,210.0,4.5,1450.0,14100.0,1.08,0.4,0.34,1340.0,0.201,0.21,7600.0,227.0,0.48544,21.0,2.0,3,Normal Cr
38.73694444,-121.27722220000001,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,1.6,1.8,47.1,39400.0,83100.0,3.2,1.8,230.0,12.0,1800.0,12300.0,1.17,0.5429999999999999,8.43,1840.0,0.19899999999999998,2.0,29300.0,351.0,0.8569200000000001,14.3,7.0,2,Normal Cr
38.73694444,-121.27722220000001,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,1.3,2.3,48.0,39700.0,70800.0,3.5,4.0,240.0,14.7,1610.0,12600.0,1.56,0.556,3.0,1800.0,0.6459999999999999,0.29,27000.0,350.0,0.9338799999999999,13.6,7.5,2,Normal Cr
38.73694444,-121.27722220000001,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,5.7,1.9,43.6,38400.0,82500.0,3.0,2.4,230.0,20.2,1760.0,13200.0,1.21,0.483,0.27,1960.0,0.46,0.26,29000.0,415.0,0.8140000000000001,13.6,8.1,2,Normal Cr
38.73694444,-121.27722220000001,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,11.0,1.6,49.6,35900.0,80300.0,3.0,2.3,250.0,20.8,1650.0,13600.0,2.18,0.507,0.57,2160.0,0.14,0.2,27000.0,379.0,0.7814399999999999,15.6,7.5,2,Normal Cr
38.98308333,-121.3756389,USGS,SSV-QPC-08,SSV-QPC-08,SSV-QPC-08,1.6,1.7,26.6,17800.0,48700.0,4.7,0.7,280.0,4.8,1030.0,7070.0,0.11,0.9470000000000001,1.36,3310.0,0.2,0.5,19400.0,180.0,0.043068,21.3,4.1,2,Normal Cr
38.56119444,-121.21083329999999,USGS,SSV-QPC-09,SSV-QPC-09,SSV-QPC-09,1.0,1.9,40.1,11300.0,3830.0,2.8,0.8,220.0,6.0,1120.0,6200.0,1.01,1.12,0.77,1670.0,0.07200000000000001,0.26,2150.0,116.0,0.035963999999999996,16.8,2.4,2,Normal Cr
38.56119444,-121.21083329999999,USGS,SSV-QPC-09,SSV-QPC-09,SSV-QPC-09,4.5,2.1,35.7,10300.0,3720.0,2.6,0.3,200.0,5.1,1270.0,5390.0,0.54,1.81,0.2,1790.0,0.045,0.2,2280.0,144.0,0.022052000000000002,17.4,3.4,2,Normal Cr
38.71055556,-121.33166670000001,USGS,SSV-QPCFP-01,SSV-QPCFP-01,SSV-QPCFP-01,2.5,1.7,78.0,23000.0,51800.0,4.0,5.6,260.0,5.7,2050.0,12500.0,0.99,1.57,4.66,1260.0,7.51,0.4,15800.0,281.0,0.2812,16.8,23.2,2,Normal Cr
38.71047222,-121.3316111,USGS,SSV-QPCFP-03,SSV-QPCFP-03,SSV-QPCFP-03,1.4,1.8,65.1,22300.0,49000.0,4.6,1.9,270.0,4.5,2100.0,12000.0,1.11,0.6759999999999999,6.49,1140.0,0.828,0.8,11500.0,282.0,0.29600000000000004,15.9,4.3,2,Normal Cr
38.7105,-121.33169440000002,USGS,SSV-QPCFP-04,SSV-QPCFP-04,SSV-QPCFP-04,1.4,2.2,49.5,15800.0,22100.0,8.2,1.6,270.0,8.3,1170.0,11200.0,1.36,0.305,0.76,1520.0,0.763,0.3,4150.0,185.0,0.060976,22.2,9.7,3,Normal Cr
38.24394444,-121.9700278,USGS,SUI-02,SUI-02,SUI-02,1.9,1.7,1000.0,12300.0,242000.0,0.8,0.4,350.0,296.0,1260.0,6080.0,21.8,1.45,0.51,60.0,0.231,5.2,4160.0,625.0,0.02072,1.4,3.3,0,Normal Cr
38.20433333,-121.87461110000001,USGS,SUI-03,SUI-03,SUI-03,2.5,13.6,120.0,46700.0,134000.0,6.3,1.0,710.0,3.2,5000.0,40600.0,0.4,2.32,0.31,5790.0,0.04,0.45,8900.0,811.0,3.182,29.0,1.4,3,Normal Cr
38.20433333,-121.87461110000001,USGS,SUI-03,SUI-03,SUI-03,1.6,15.0,147.0,60000.0,145000.0,6.9,2.9,710.0,9.3,5440.0,36500.0,0.2,2.34,0.41,6160.0,0.031,0.6,9640.0,665.0,2.7232,25.0,14.2,3,Normal Cr
38.20433333,-121.87461110000001,USGS,SUI-03,SUI-03,SUI-03,5.2,12.8,143.0,53900.0,110000.0,5.8,0.8,740.0,12.0,4980.0,43700.0,1.1,2.45,0.53,5760.0,2.31,0.58,10100.0,797.0,2.6788,27.0,12.1,3,Normal Cr
38.26886111,-122.10255559999999,USGS,SUI-04,SUI-04,SUI-04,2.4,0.48,124.0,70200.0,119000.0,0.3,4.0,430.0,816.0,1360.0,25800.0,203.0,1.88,1.0,40.0,0.092,0.06,31500.0,609.0,0.79624,2.0,2.0,0,Normal Cr
36.31872222,-119.71591670000001,USGS,TLR-02,TLR-02,TLR-02,263.0,5.1,10.4,1460.0,19900.0,0.35,0.6,1870.0,19.9,390.0,75.0,2.3,10.9,0.14,60.0,0.233,0.08,310.0,21.1,0.052984,0.38,0.6,0,Normal Cr
36.30033333,-119.6411389,USGS,TLR-03,TLR-03,TLR-03,242.0,27.7,14.7,2170.0,72800.0,0.3,2.7,1250.0,102.0,470.0,80.0,6.12,8.88,0.37,40.0,0.038,0.05,1330.0,35.9,0.35816,0.82,2.0,0,Normal Cr
36.30033333,-119.6411389,USGS,TLR-03,TLR-03,TLR-03,257.0,25.5,13.5,2270.0,61300.0,0.06,1.0,1300.0,7.9,470.0,112.0,8.92,9.23,0.26,40.0,0.865,0.06,740.0,36.0,0.014000799999999997,0.46,2.0,0,Normal Cr
36.35797222,-119.65994440000001,USGS,TLR-04,TLR-04,TLR-04,105.0,6.6,19.2,3570.0,140000.0,0.3,0.4,1370.0,5.9,760.0,293.0,18.0,7.96,0.2,60.0,0.08,0.05,320.0,45.3,0.026048,0.38,2.0,0,Normal Cr
36.35797222,-119.65994440000001,USGS,TLR-04,TLR-04,TLR-04,29.1,5.5,19.1,3150.0,157000.0,0.03,0.8,1230.0,7.8,680.0,315.0,16.9,7.98,0.3,39.0,0.26,0.08,180.0,46.1,0.03996,0.1,0.6,0,Normal Cr
36.38488889,-119.77566670000002,USGS,TLR-05,TLR-05,TLR-05,46.8,12.0,1.93,872.0,35000.0,0.06,0.8,1560.0,26.2,420.0,25.0,1.0,7.45,0.08,60.0,0.12,0.08,1190.0,14.2,0.22496,0.22,0.7,0,Normal Cr
36.19288889,-119.8196111,USGS,TLR-06,TLR-06,TLR-06,1.5,8.2,22.3,14800.0,86800.0,0.09,1.7,400.0,181.0,1760.0,3600.0,66.2,38.2,0.4,60.0,0.08,0.08,282000.0,111.0,0.40552,0.29,13.5,0,Normal Cr
36.32608333,-119.6101389,USGS,TLR-08,TLR-08,TLR-08,4.3,27.3,12.7,8570.0,15800.0,0.04,0.8,230.0,4.5,860.0,253.0,6.56,3.91,0.27,60.0,0.19399999999999998,0.28,13800.0,80.9,38.332,2.2,0.6,0,Normal Cr
37.68341667,-121.44333329999999,USGS,TRCY-03,TRCY-03,TRCY-03,1.3,0.83,29.1,82400.0,119000.0,7.3,0.8,230.0,3.9,3120.0,26800.0,2.73,1.86,0.82,2200.0,0.253,1.7,290000.0,1060.0,2.8712,2.8,6.2,3,Normal Cr
37.68341667,-121.44333329999999,USGS,TRCY-03,TRCY-03,TRCY-03,2.2,0.8,25.1,80900.0,119000.0,6.9,1.1,200.0,6.1,3250.0,29300.0,0.3,1.72,0.32,2300.0,0.47100000000000003,1.5,259000.0,1280.0,3.3744,2.6,4.6,3,Normal Cr
37.68341667,-121.44333329999999,USGS,TRCY-03,TRCY-03,TRCY-03,2.2,0.79,27.7,89400.0,108000.0,7.4,2.1,250.0,9.3,3130.0,26300.0,0.4,1.8,0.77,2530.0,1.19,1.2,248000.0,1190.0,3.3744,2.8,2.0,3,Normal Cr
37.68341667,-121.44333329999999,USGS,TRCY-03,TRCY-03,TRCY-03,8.0,0.73,24.7,91800.0,102000.0,7.2,3.0,210.0,25.1,3170.0,30200.0,0.19,1.81,0.59,2490.0,0.8859999999999999,1.1,292000.0,1060.0,3.1228,2.7,4.7,3,Normal Cr
37.84997222,-121.44577779999999,USGS,TRCY-07,TRCY-07,TRCY-07,3.2,23.6,58.5,397000.0,1020000.0,0.8,3.6,190.0,24500.0,4200.0,213000.0,17100.0,2.96,5.0,34.0,0.24,1.9,750000.0,2320.0,1.21064,1.2,4.2,0,Normal Cr
37.93647222,-121.43297220000001,USGS,TRCY-09,TRCY-09,TRCY-09,1.2,4.7,102.0,38700.0,108000.0,0.8,0.3,170.0,4180.0,2820.0,18300.0,519.0,2.96,0.62,40.0,0.08,0.2,34000.0,342.0,0.03996,0.7,3.8,0,Normal Cr
37.96919444,-121.5703611,USGS,TRCY-10,TRCY-10,TRCY-10,2.2,0.17,120.0,36200.0,78500.0,0.3,0.8,100.0,169.0,2760.0,24100.0,205.0,2.91,0.53,40.0,0.063,0.05,14500.0,432.0,0.092056,0.36,1.9,0,Normal Cr
37.96919444,-121.5703611,USGS,TRCY-10,TRCY-10,TRCY-10,3.8,0.18,126.0,36800.0,80300.0,0.07,0.8,90.0,166.0,2790.0,24500.0,218.0,2.73,0.24,40.0,0.052000000000000005,0.03,15600.0,447.0,0.09398,0.25,2.4,0,Normal Cr
